iso3	interview_id	q86
PHL	608070843	4
PHL	608070869	2
PHL	608070930	2
PHL	608070965	2
PHL	608070968	2
PHL	608070969	2
PHL	608071011	2
PHL	608071014	2
PHL	608071034	2
PHL	608071036	3
PHL	608071039	2
PHL	608071052	4
PHL	608070028	3
PHL	608070047	2
PHL	608070055	3
PHL	608070064	2
PHL	608070079	4
PHL	608070136	3
PHL	608070159	2
PHL	608070161	3
PHL	608070167	3
PHL	608070173	2
PHL	608070208	3
PHL	608070256	3
PHL	608070387	4
PHL	608070504	3
PHL	608070513	2
PHL	608070543	2
PHL	608070545	3
PHL	608070555	3
PHL	608070674	3
PHL	608070697	2
PHL	608070729	2
PHL	608070740	3
PHL	608070760	2
PHL	608070806	3
PHL	608070830	2
PHL	608070850	2
PHL	608070946	1
PHL	608070980	2
PHL	608071089	2
PHL	608071101	1
PRI	630070823	3
PRI	630071202	2
PRI	630071203	1
PRI	630070648	2
PRI	630070003	1
PRI	630070001	2
PRI	630070006	2
PRI	630070005	3
PRI	630070004	3
PRI	630070016	1
PRI	630070019	2
PRI	630070025	2
PRI	630070038	3
PRI	630070039	2
PRI	630070037	1
PRI	630070042	4
PRI	630070046	3
PRI	630070060	2
PRI	630070055	1
PRI	630070057	2
PRI	630070077	2
PRI	630070083	2
PRI	630070090	4
PRI	630070097	2
PRI	630070102	2
PRI	630070103	4
PRI	630070108	1
PRI	630070113	4
PRI	630070116	4
PRI	630070129	3
PRI	630070141	1
PRI	630070144	2
PRI	630070145	1
PRI	630070143	3
PRI	630070152	3
PRI	630070170	4
PRI	630070180	4
PRI	630070181	4
PRI	630070192	3
PRI	630070199	1
PRI	630070189	4
PRI	630070188	4
PRI	630070209	1
PRI	630070208	3
PRI	630070212	1
PRI	630070213	3
PRI	630070223	1
PRI	630070232	4
PRI	630070240	1
PRI	630070263	4
PRI	630070258	3
PRI	630070270	3
PRI	630070264	4
PRI	630070281	3
PRI	630070284	4
PRI	630070283	2
PRI	630070275	2
PRI	630070286	4
PRI	630070297	4
PRI	630070298	4
PRI	630070306	3
PRI	630070305	3
PRI	630070322	3
PRI	630070315	4
PRI	630070317	2
PRI	630070343	4
PRI	630070345	2
PRI	630070375	3
PRI	630070388	1
PRI	630070404	4
PRI	630070407	2
PRI	630070396	2
PRI	630070414	4
PRI	630070415	4
PRI	630070427	1
PRI	630070424	3
PRI	630070442	2
PRI	630070441	2
PRI	630070465	2
PRI	630070463	2
PRI	630070474	4
PRI	630070485	3
PRI	630070487	4
PRI	630070502	3
PRI	630070541	1
PRI	630070537	2
PRI	630070551	4
PRI	630070553	4
PRI	630070564	4
PRI	630070566	4
PRI	630070563	4
PRI	630070573	1
PRI	630070568	1
PRI	630070569	1
PRI	630070598	2
PRI	630070615	3
PRI	630070616	3
PRI	630070610	3
PRI	630070639	2
PRI	630070636	3
PRI	630070633	1
PRI	630070634	2
PRI	630070652	3
PRI	630070651	1
PRI	630070681	1
PRI	630070676	1
PRI	630070678	4
PRI	630070687	3
PRI	630070692	4
PRI	630070694	3
PRI	630070695	4
PRI	630070696	2
PRI	630070711	4
PRI	630070710	4
PRI	630070732	3
PRI	630070728	2
PRI	630070739	4
PRI	630070741	2
PRI	630070751	3
PRI	630070752	4
PRI	630070757	4
PRI	630070776	4
PRI	630070779	4
PRI	630070796	3
PRI	630070811	1
PRI	630070816	4
PRI	630070813	2
PRI	630070814	4
PRI	630070807	3
PRI	630070818	3
PRI	630070824	2
PRI	630070829	4
PRI	630070857	2
PRI	630070848	4
PRI	630070850	4
PRI	630070859	4
PRI	630070875	2
PRI	630070874	1
PRI	630070876	3
PRI	630070883	3
PRI	630070897	2
PRI	630070890	4
PRI	630070892	4
PRI	630070899	4
PRI	630070919	3
PRI	630070911	3
PRI	630070920	3
PRI	630070928	4
PRI	630070944	3
PRI	630070952	2
PRI	630070949	1
PRI	630070947	1
PRI	630070962	2
PRI	630070958	1
PRI	630070968	1
PRI	630070978	4
PRI	630070974	2
PRI	630070990	3
PRI	630070989	3
PRI	630070984	1
PRI	630071002	3
PRI	630071019	2
PRI	630071020	1
PRI	630071021	1
PRI	630071031	1
PRI	630071029	3
PRI	630071034	2
PRI	630071047	4
PRI	630071054	2
PRI	630071055	2
PRI	630071058	1
PRI	630071065	3
PRI	630071062	1
PRI	630071068	3
PRI	630071066	2
PRI	630071073	3
PRI	630071074	2
PRI	630071069	3
PRI	630071081	2
PRI	630071094	1
PRI	630071089	3
PRI	630071102	3
PRI	630071104	3
PRI	630071106	3
PRI	630071105	4
PRI	630071095	3
PRI	630071097	4
PRI	630071114	4
PRI	630071118	4
PRI	630071120	4
PRI	630071125	3
PRI	630071130	3
PRI	630071129	3
PRI	630071134	4
PRI	630071138	2
PRI	630071158	3
PRI	630071159	4
PRI	630071153	4
PRI	630071171	2
PRI	630071185	3
PRI	630071180	3
PRI	630071183	3
PRI	630071176	3
PRI	630071195	3
PRI	630071206	2
PRI	630071210	1
PRI	630071217	2
PRI	630071216	3
PRI	630071226	4
PRI	630071221	4
PRI	630071225	1
PRI	630071227	3
PRI	630070022	2
PRI	630070015	3
PRI	630070023	1
PRI	630070028	4
PRI	630070047	4
PRI	630070061	1
PRI	630070095	4
PRI	630070110	3
PRI	630070134	1
PRI	630070130	4
PRI	630070132	3
PRI	630070146	1
PRI	630070142	4
PRI	630070156	3
PRI	630070163	1
PRI	630070164	3
PRI	630070161	3
PRI	630070174	1
PRI	630070175	1
PRI	630070169	4
PRI	630070172	3
PRI	630070182	4
PRI	630070178	1
PRI	630070187	1
PRI	630070210	1
PRI	630070204	4
PRI	630070216	4
PRI	630070220	4
PRI	630070227	2
PRI	630070241	4
PRI	630070249	2
PRI	630070243	4
PRI	630070252	2
PRI	630070251	1
PRI	630070271	3
PRI	630070279	4
PRI	630070282	4
PRI	630070278	3
PRI	630070304	4
PRI	630070321	3
PRI	630070316	1
PRI	630070332	4
PRI	630070323	3
PRI	630070314	2
PRI	630070319	2
PRI	630070318	1
PRI	630070346	2
PRI	630070353	4
PRI	630070361	1
PRI	630070403	1
PRI	630070382	1
PRI	630070432	3
PRI	630070470	3
PRI	630070475	4
PRI	630070476	3
PRI	630070484	4
PRI	630070477	4
PRI	630070478	2
PRI	630070492	3
PRI	630070493	4
PRI	630070489	4
PRI	630070511	4
PRI	630070531	2
PRI	630070539	3
PRI	630070617	3
PRI	630070611	2
PRI	630070642	4
PRI	630070632	3
PRI	630070658	4
PRI	630070655	2
PRI	630070650	3
PRI	630070689	1
PRI	630070693	3
PRI	630070686	4
PRI	630070700	3
PRI	630070704	2
PRI	630070707	3
PRI	630070724	4
PRI	630070723	3
PRI	630070737	2
PRI	630070730	4
PRI	630070738	4
PRI	630070743	1
PRI	630070748	3
PRI	630070747	2
PRI	630070768	3
PRI	630070763	3
PRI	630070771	4
PRI	630070789	1
PRI	630070785	4
PRI	630070786	4
PRI	630070788	2
PRI	630070797	1
PRI	630070798	2
PRI	630070794	3
PRI	630070804	3
PRI	630070812	1
PRI	630070815	4
PRI	630070844	3
PRI	630070842	4
PRI	630070847	4
PRI	630070841	1
PRI	630070863	4
PRI	630070849	4
PRI	630070858	4
PRI	630070867	3
PRI	630070865	2
PRI	630070866	2
PRI	630070891	1
PRI	630070915	4
PRI	630070914	3
PRI	630070909	3
PRI	630070941	2
PRI	630070948	1
PRI	630070950	1
PRI	630070960	1
PRI	630070961	1
PRI	630070965	1
PRI	630070970	1
PRI	630070977	3
PRI	630070979	2
PRI	630070985	2
PRI	630070992	2
PRI	630071000	2
PRI	630071014	2
PRI	630071018	3
PRI	630071022	1
PRI	630071036	4
PRI	630071056	4
PRI	630071059	1
PRI	630071061	2
PRI	630071067	3
PRI	630071063	4
PRI	630071077	3
PRI	630071101	4
PRI	630071096	1
PRI	630071128	4
PRI	630071135	4
PRI	630071133	2
PRI	630071142	3
PRI	630071151	3
PRI	630071160	3
PRI	630071157	2
PRI	630071162	4
PRI	630071163	3
PRI	630071193	3
PRI	630071187	3
PRI	630071169	2
PRI	630071190	3
PRI	630071191	2
PRI	630071177	2
PRI	630071198	3
PRI	630071211	3
PRI	630071212	2
PRI	630071215	2
PRI	630071219	3
PRI	630070051	4
PRI	630070069	1
PRI	630070080	2
PRI	630070117	2
PRI	630070136	4
PRI	630070222	3
PRI	630070226	4
PRI	630070234	3
PRI	630070290	4
PRI	630070324	3
PRI	630070336	2
PRI	630070348	2
PRI	630070423	4
PRI	630070512	4
PRI	630070526	1
PRI	630070521	4
PRI	630070641	2
PRI	630070755	2
PRI	630070765	4
PRI	630070800	4
PRI	630070862	1
PRI	630070860	2
PRI	630070885	3
PRI	630070955	1
PRI	630070956	2
PRI	630070963	4
PRI	630070964	3
PRI	630070982	2
PRI	630070981	2
PRI	630071026	3
PRI	630071057	4
PRI	630071107	3
PRI	630071109	3
PRI	630071091	1
PRI	630071123	4
PRI	630071148	4
PRI	630071167	3
PRI	630071173	3
PRI	630071178	3
PRI	630070008	3
PRI	630070086	4
PRI	630070176	3
PRI	630070217	1
PRI	630070230	1
PRI	630070367	4
PRI	630070439	1
PRI	630070450	2
PRI	630070499	1
PRI	630070552	4
PRI	630070851	4
PRI	630071087	4
PRI	630071156	4
ROU	642070562	3
ROU	642070567	2
ROU	642070564	4
ROU	642070479	3
ROU	642071309	3
ROU	642070521	3
ROU	642070184	2
ROU	642070535	3
ROU	642070097	3
ROU	642070509	4
ROU	642070531	4
ROU	642070780	4
ROU	642070782	4
ROU	642070300	2
ROU	642070298	2
ROU	642070310	3
ROU	642071029	3
ROU	642070346	2
ROU	642070413	2
ROU	642070679	2
ROU	642070339	1
ROU	642070422	1
ROU	642070296	2
ROU	642070318	2
ROU	642070702	1
ROU	642070371	2
ROU	642070283	3
ROU	642070687	2
ROU	642070705	2
ROU	642071095	1
ROU	642071198	2
ROU	642071153	4
ROU	642070542	3
ROU	642070772	2
ROU	642070775	2
ROU	642071101	3
ROU	642071100	3
ROU	642070115	4
ROU	642070342	3
ROU	642070808	2
ROU	642070807	4
ROU	642071134	3
ROU	642071180	3
ROU	642070212	2
ROU	642070214	3
ROU	642070236	3
ROU	642070114	2
ROU	642071188	1
ROU	642070470	2
ROU	642070378	2
ROU	642070859	3
ROU	642070226	1
ROU	642070141	2
ROU	642070686	3
ROU	642070315	1
ROU	642070070	2
ROU	642070130	2
ROU	642070360	2
ROU	642070273	2
ROU	642070922	2
ROU	642070924	2
ROU	642070072	4
ROU	642070079	3
ROU	642070069	4
ROU	642070061	3
ROU	642070068	4
ROU	642070077	3
ROU	642070081	3
ROU	642071242	3
ROU	642071253	2
ROU	642071255	3
ROU	642070827	2
ROU	642070835	2
ROU	642070948	2
ROU	642070935	2
ROU	642070833	2
ROU	642070471	2
ROU	642070730	3
ROU	642070727	1
ROU	642070728	2
ROU	642070729	3
ROU	642070732	3
ROU	642071014	2
ROU	642070983	2
ROU	642071007	2
ROU	642071022	2
ROU	642070618	3
ROU	642070616	3
ROU	642070621	3
ROU	642070591	3
ROU	642070287	2
ROU	642070387	1
ROU	642070288	3
ROU	642070295	2
ROU	642070293	2
ROU	642070294	1
ROU	642070292	4
ROU	642071037	2
ROU	642070560	1
ROU	642070451	2
ROU	642070668	2
ROU	642070810	2
ROU	642071133	2
ROU	642070301	2
ROU	642071135	3
ROU	642071318	3
ROU	642071321	2
ROU	642071323	3
ROU	642071345	2
ROU	642071316	2
ROU	642070692	3
ROU	642070695	4
ROU	642070694	3
ROU	642070394	4
ROU	642070125	2
ROU	642070334	1
ROU	642070663	3
ROU	642070635	4
ROU	642071207	2
ROU	642071205	1
ROU	642071300	2
ROU	642071264	4
ROU	642071179	3
ROU	642071181	4
ROU	642071185	2
ROU	642070333	2
ROU	642071256	3
ROU	642071259	3
ROU	642071281	2
ROU	642071230	3
ROU	642071232	2
ROU	642071233	2
ROU	642070109	1
ROU	642070634	3
ROU	642071123	4
ROU	642070434	4
ROU	642070432	4
ROU	642071090	2
ROU	642070106	4
ROU	642070073	4
ROU	642070195	1
ROU	642070199	4
ROU	642070495	4
ROU	642070223	2
ROU	642070262	3
ROU	642070264	3
ROU	642070498	2
ROU	642071192	2
ROU	642070282	3
ROU	642071163	4
ROU	642071164	4
ROU	642070111	3
ROU	642070124	3
ROU	642070382	2
ROU	642070597	3
ROU	642070598	4
ROU	642070602	2
ROU	642070241	3
ROU	642070007	3
ROU	642070828	1
ROU	642070829	4
ROU	642071120	2
ROU	642071141	3
ROU	642071121	3
ROU	642071137	3
ROU	642071142	3
ROU	642071109	2
ROU	642071112	4
ROU	642070385	3
ROU	642070395	1
ROU	642070210	4
ROU	642070717	4
ROU	642070208	2
ROU	642070710	4
ROU	642070708	4
ROU	642071013	4
ROU	642070327	3
ROU	642070096	4
ROU	642070326	2
ROU	642070100	4
ROU	642070304	4
ROU	642070324	3
ROU	642070384	2
ROU	642070866	2
ROU	642070856	2
ROU	642070547	2
ROU	642070548	4
ROU	642070539	2
ROU	642070550	3
ROU	642071094	4
ROU	642071209	1
ROU	642071157	2
ROU	642071158	2
ROU	642071165	2
ROU	642071159	3
ROU	642071162	2
ROU	642071167	2
ROU	642071171	2
ROU	642071172	2
ROU	642071155	2
ROU	642071211	2
ROU	642071210	2
ROU	642071217	2
ROU	642071215	2
ROU	642071213	3
ROU	642071335	4
ROU	642070143	2
ROU	642070161	2
ROU	642070148	2
ROU	642070153	3
ROU	642070142	4
ROU	642070149	4
ROU	642070972	2
ROU	642070970	2
ROU	642071051	3
ROU	642071009	3
ROU	642071062	2
ROU	642071044	1
ROU	642071299	3
ROU	642070129	4
ROU	642070427	3
ROU	642070090	3
ROU	642070426	3
ROU	642070314	1
ROU	642070735	1
ROU	642071077	4
ROU	642071080	4
ROU	642070961	1
ROU	642070879	3
ROU	642070901	3
ROU	642070031	2
ROU	642070046	4
ROU	642070164	2
ROU	642070015	2
ROU	642070537	2
ROU	642070134	3
ROU	642070221	3
ROU	642070132	2
ROU	642070117	3
ROU	642070152	1
ROU	642070627	2
ROU	642070718	4
ROU	642070777	2
ROU	642070928	1
ROU	642070929	1
ROU	642070756	4
ROU	642070754	1
ROU	642070751	1
ROU	642070248	4
ROU	642070376	1
ROU	642070032	4
ROU	642070500	4
ROU	642070443	3
ROU	642071276	2
ROU	642071277	3
ROU	642071292	1
ROU	642071301	3
ROU	642070749	3
ROU	642070338	2
ROU	642070864	2
ROU	642070862	3
ROU	642070826	1
ROU	642070263	2
ROU	642070250	4
ROU	642070249	4
ROU	642070722	3
ROU	642071085	4
ROU	642070332	3
ROU	642070484	2
ROU	642070934	4
ROU	642070939	3
ROU	642070051	2
ROU	642070362	2
ROU	642070276	3
ROU	642070059	2
ROU	642071244	2
ROU	642071246	3
ROU	642071247	3
ROU	642071257	3
ROU	642071258	3
ROU	642070950	2
ROU	642070814	2
ROU	642070506	2
ROU	642070840	1
ROU	642070622	3
ROU	642070584	4
ROU	642071043	4
ROU	642071054	4
ROU	642071058	4
ROU	642071295	3
ROU	642071305	4
ROU	642071306	4
ROU	642071307	4
ROU	642071076	4
ROU	642071036	2
ROU	642071041	2
ROU	642070647	3
ROU	642070534	3
ROU	642071272	2
ROU	642071275	3
ROU	642071288	3
ROU	642070674	3
ROU	642070684	3
ROU	642070105	4
ROU	642070733	4
ROU	642070824	2
ROU	642071322	3
ROU	642071314	2
ROU	642070171	2
ROU	642070693	4
ROU	642070391	1
ROU	642070392	1
ROU	642070254	4
ROU	642070960	1
ROU	642071294	2
ROU	642070650	2
ROU	642071291	2
ROU	642071260	3
ROU	642071261	2
ROU	642071286	4
ROU	642071263	2
ROU	642071290	3
ROU	642071262	4
ROU	642071283	4
ROU	642071284	4
ROU	642071183	1
ROU	642071184	2
ROU	642071222	2
ROU	642070678	2
ROU	642071118	2
ROU	642070201	2
ROU	642070116	3
ROU	642071126	4
ROU	642070140	4
ROU	642070190	2
ROU	642070932	4
ROU	642070246	4
ROU	642070490	4
ROU	642070222	1
ROU	642070504	4
ROU	642070258	4
ROU	642070220	2
ROU	642070269	2
ROU	642071161	1
ROU	642070237	3
ROU	642070194	1
ROU	642070173	3
ROU	642070266	3
ROU	642070336	3
ROU	642070403	3
ROU	642070404	3
ROU	642070861	3
ROU	642071140	4
ROU	642071144	3
ROU	642070778	3
ROU	642070325	4
ROU	642070887	3
ROU	642070180	1
ROU	642070203	1
ROU	642070543	2
ROU	642070556	2
ROU	642070553	2
ROU	642071238	3
ROU	642071240	4
ROU	642070791	4
ROU	642070788	3
ROU	642070786	3
ROU	642070790	4
ROU	642070792	4
ROU	642071196	3
ROU	642071156	2
ROU	642071336	4
ROU	642071337	3
ROU	642070174	2
ROU	642070519	2
ROU	642070002	4
ROU	642070998	2
ROU	642071026	1
ROU	642071251	3
ROU	642071047	3
ROU	642070449	3
ROU	642070216	3
ROU	642070459	3
ROU	642070437	4
ROU	642070137	4
ROU	642070087	2
ROU	642070893	2
ROU	642070225	3
ROU	642070217	2
ROU	642070849	3
ROU	642071021	3
ROU	642070899	4
ROU	642070902	3
ROU	642071130	2
ROU	642070885	4
ROU	642070898	2
ROU	642070029	1
ROU	642070669	3
ROU	642070936	2
ROU	642070719	2
ROU	642070773	4
ROU	642070093	3
ROU	642070854	4
ROU	642070930	1
ROU	642070853	4
ROU	642070931	1
ROU	642071065	2
ROU	642070464	4
ROU	642070703	2
ROU	642070741	4
ROU	642070798	3
ROU	642070743	2
ROU	642070344	2
ROU	642071325	4
ROU	642070424	2
ROU	642070363	2
ROU	642070272	3
ROU	642070593	3
ROU	642070505	2
ROU	642071193	4
ROU	642071194	2
ROU	642070491	4
ROU	642070502	3
ROU	642071028	3
ROU	642070496	3
ROU	642070268	2
ROU	642070478	1
ROU	642071148	1
ROU	642070374	2
ROU	642070397	2
ROU	642070731	2
ROU	642071160	2
ROU	642071216	2
ROU	642071212	2
ROU	642071341	1
ROU	642071032	3
ROU	642070850	2
ROU	642070818	3
ROU	642070817	2
ROU	642070219	3
ROU	642070513	3
ROU	642070528	4
ROU	642071018	4
ROU	642070819	2
ROU	642070529	2
ROU	642070162	1
ROU	642070508	4
ROU	642070492	2
ROU	642070259	2
ROU	642070485	2
ROU	642070700	4
ROU	642070209	2
ROU	642070880	4
ROU	642070552	2
ROU	642070001	3
ROU	642070145	2
ROU	642070701	4
ROU	642070904	3
ROU	642070128	2
ROU	642070952	2
ROU	642070160	2
ROU	642071267	4
ROU	642071328	3
ROU	642070942	3
ROU	642070446	3
ROU	642070868	2
ROU	642070636	1
ROU	642071011	2
ROU	642071015	2
ROU	642070697	3
ROU	642070398	4
ROU	642070667	1
ROU	642070110	1
ROU	642070297	2
ROU	642071169	2
ROU	642070319	3
RUS	643070012	3
RUS	643070027	4
RUS	643070032	3
RUS	643070034	4
RUS	643070049	4
RUS	643070063	4
RUS	643070076	3
RUS	643070082	3
RUS	643070090	4
RUS	643070091	3
RUS	643070117	4
RUS	643070160	3
RUS	643070177	2
RUS	643070179	3
RUS	643070198	3
RUS	643070207	4
RUS	643070213	3
RUS	643070225	4
RUS	643070230	4
RUS	643070232	4
RUS	643070302	4
RUS	643070313	2
RUS	643070314	2
RUS	643070326	3
RUS	643070329	3
RUS	643070382	2
RUS	643070394	4
RUS	643070410	4
RUS	643070454	4
RUS	643070462	4
RUS	643070484	3
RUS	643070489	4
RUS	643070546	4
RUS	643070548	4
RUS	643070595	4
RUS	643070615	4
RUS	643070617	3
RUS	643070621	2
RUS	643070642	3
RUS	643070644	2
RUS	643070646	4
RUS	643070656	4
RUS	643070661	4
RUS	643070693	4
RUS	643070698	4
RUS	643070699	3
RUS	643070715	4
RUS	643070726	4
RUS	643070728	4
RUS	643070733	4
RUS	643070744	4
RUS	643070773	3
RUS	643070779	4
RUS	643070790	3
RUS	643070795	4
RUS	643070860	4
RUS	643070861	3
RUS	643070865	4
RUS	643070893	3
RUS	643070929	3
RUS	643070943	3
RUS	643070947	4
RUS	643070954	3
RUS	643070956	4
RUS	643070996	4
RUS	643071011	3
RUS	643071045	4
RUS	643071055	4
RUS	643071075	2
RUS	643071079	3
RUS	643071081	4
RUS	643071093	4
RUS	643071102	4
RUS	643071111	4
RUS	643071112	4
RUS	643071170	4
RUS	643071176	4
RUS	643071178	4
RUS	643071183	2
RUS	643071191	4
RUS	643071199	4
RUS	643071235	4
RUS	643071237	3
RUS	643071242	4
RUS	643071269	4
RUS	643071274	4
RUS	643071281	3
RUS	643071288	2
RUS	643071297	3
RUS	643071302	2
RUS	643071304	4
RUS	643071318	4
RUS	643071325	4
RUS	643071339	4
RUS	643071346	2
RUS	643071358	4
RUS	643071365	4
RUS	643071366	2
RUS	643071422	4
RUS	643071429	4
RUS	643071432	4
RUS	643071437	4
RUS	643071503	3
RUS	643071554	2
RUS	643071556	2
RUS	643071572	4
RUS	643071591	4
RUS	643071623	4
RUS	643071627	3
RUS	643071642	2
RUS	643071645	4
RUS	643071655	3
RUS	643071687	3
RUS	643071698	4
RUS	643071701	4
RUS	643071711	3
RUS	643071713	4
RUS	643071714	3
RUS	643071721	4
RUS	643071732	4
RUS	643071784	4
RUS	643071790	3
RUS	643071797	3
RUS	643070002	4
RUS	643070007	3
RUS	643070011	3
RUS	643070013	4
RUS	643070020	4
RUS	643070045	3
RUS	643070067	1
RUS	643070083	4
RUS	643070089	4
RUS	643070128	3
RUS	643070139	2
RUS	643070143	4
RUS	643070170	3
RUS	643070189	3
RUS	643070194	3
RUS	643070222	4
RUS	643070223	4
RUS	643070240	4
RUS	643070241	3
RUS	643070243	4
RUS	643070259	4
RUS	643070264	2
RUS	643070288	3
RUS	643070292	3
RUS	643070295	1
RUS	643070305	3
RUS	643070327	3
RUS	643070358	4
RUS	643070364	4
RUS	643070375	3
RUS	643070392	4
RUS	643070395	3
RUS	643070396	3
RUS	643070397	3
RUS	643070402	3
RUS	643070403	4
RUS	643070405	4
RUS	643070413	3
RUS	643070415	2
RUS	643070449	4
RUS	643070465	4
RUS	643070467	2
RUS	643070486	4
RUS	643070521	4
RUS	643070524	4
RUS	643070541	2
RUS	643070543	4
RUS	643070550	4
RUS	643070558	4
RUS	643070569	3
RUS	643070585	3
RUS	643070613	4
RUS	643070632	4
RUS	643070645	4
RUS	643070652	2
RUS	643070657	4
RUS	643070694	4
RUS	643070705	4
RUS	643070743	4
RUS	643070757	3
RUS	643070767	4
RUS	643070798	4
RUS	643070814	4
RUS	643070825	3
RUS	643070827	4
RUS	643070846	4
RUS	643070849	4
RUS	643070853	4
RUS	643070873	4
RUS	643070900	4
RUS	643070904	3
RUS	643070910	3
RUS	643070919	4
RUS	643070953	4
RUS	643070957	2
RUS	643070963	3
RUS	643070964	4
RUS	643070973	3
RUS	643070989	3
RUS	643070999	4
RUS	643071005	3
RUS	643071012	2
RUS	643071021	4
RUS	643071044	4
RUS	643071051	4
RUS	643071058	2
RUS	643071073	3
RUS	643071108	4
RUS	643071150	2
RUS	643071151	4
RUS	643071156	4
RUS	643071158	2
RUS	643071224	1
RUS	643071232	4
RUS	643071239	3
RUS	643071246	4
RUS	643071249	4
RUS	643071254	4
RUS	643071258	3
RUS	643071289	2
RUS	643071291	3
RUS	643071292	4
RUS	643071315	3
RUS	643071323	4
RUS	643071338	4
RUS	643071341	4
RUS	643071372	3
RUS	643071400	3
RUS	643071401	4
RUS	643071414	4
RUS	643071424	3
RUS	643071459	3
RUS	643071531	4
RUS	643071538	1
RUS	643071576	4
RUS	643071626	4
RUS	643071629	4
RUS	643071643	2
RUS	643071652	3
RUS	643071656	4
RUS	643071657	3
RUS	643071705	2
RUS	643071706	3
RUS	643071707	4
RUS	643071731	3
RUS	643071739	4
RUS	643071750	4
RUS	643071774	4
RUS	643070184	4
RUS	643070289	4
RUS	643070391	3
RUS	643070556	3
RUS	643070665	4
RUS	643070762	3
RUS	643070783	2
RUS	643070851	2
RUS	643071177	4
RUS	643071555	3
RUS	643071614	4
RUS	643070431	4
RUS	643070815	4
RUS	643071390	3
RUS	643070001	3
RUS	643070003	3
RUS	643070004	3
RUS	643070006	4
RUS	643070008	3
RUS	643070010	4
RUS	643070016	4
RUS	643070017	4
RUS	643070021	4
RUS	643070029	4
RUS	643070030	3
RUS	643070033	4
RUS	643070035	1
RUS	643070036	3
RUS	643070037	3
RUS	643070038	3
RUS	643070040	1
RUS	643070050	4
RUS	643070051	4
RUS	643070052	3
RUS	643070053	4
RUS	643070057	4
RUS	643070058	4
RUS	643070062	3
RUS	643070066	4
RUS	643070068	4
RUS	643070071	3
RUS	643070072	4
RUS	643070073	1
RUS	643070074	3
RUS	643070077	2
RUS	643070079	3
RUS	643070080	3
RUS	643070085	4
RUS	643070086	3
RUS	643070087	1
RUS	643070088	2
RUS	643070093	3
RUS	643070095	3
RUS	643070098	3
RUS	643070099	4
RUS	643070100	3
RUS	643070101	3
RUS	643070102	1
RUS	643070103	2
RUS	643070105	4
RUS	643070106	3
RUS	643070113	3
RUS	643070114	4
RUS	643070116	4
RUS	643070118	4
RUS	643070119	4
RUS	643070123	4
RUS	643070127	4
RUS	643070129	3
RUS	643070137	3
RUS	643070140	4
RUS	643070141	4
RUS	643070142	4
RUS	643070144	4
RUS	643070146	4
RUS	643070148	4
RUS	643070149	4
RUS	643070150	4
RUS	643070152	4
RUS	643070154	2
RUS	643070155	4
RUS	643070161	2
RUS	643070162	2
RUS	643070163	3
RUS	643070165	4
RUS	643070167	3
RUS	643070173	4
RUS	643070175	4
RUS	643070176	3
RUS	643070178	4
RUS	643070180	3
RUS	643070181	2
RUS	643070183	4
RUS	643070185	4
RUS	643070188	4
RUS	643070191	4
RUS	643070195	1
RUS	643070196	1
RUS	643070197	3
RUS	643070201	3
RUS	643070202	4
RUS	643070203	4
RUS	643070205	4
RUS	643070208	3
RUS	643070210	2
RUS	643070216	3
RUS	643070218	3
RUS	643070219	4
RUS	643070224	3
RUS	643070227	4
RUS	643070228	2
RUS	643070233	4
RUS	643070234	1
RUS	643070235	4
RUS	643070237	3
RUS	643070242	4
RUS	643070244	4
RUS	643070245	3
RUS	643070247	4
RUS	643070248	3
RUS	643070249	3
RUS	643070252	2
RUS	643070253	3
RUS	643070257	1
RUS	643070260	4
RUS	643070262	3
RUS	643070266	4
RUS	643070270	2
RUS	643070271	2
RUS	643070273	3
RUS	643070282	4
RUS	643070286	3
RUS	643070287	3
RUS	643070290	3
RUS	643070291	4
RUS	643070293	2
RUS	643070294	4
RUS	643070296	4
RUS	643070299	4
RUS	643070303	3
RUS	643070306	3
RUS	643070310	2
RUS	643070311	3
RUS	643070312	3
RUS	643070317	2
RUS	643070321	3
RUS	643070322	3
RUS	643070324	3
RUS	643070328	4
RUS	643070333	2
RUS	643070334	3
RUS	643070335	4
RUS	643070340	2
RUS	643070342	2
RUS	643070343	4
RUS	643070344	4
RUS	643070346	2
RUS	643070348	2
RUS	643070352	2
RUS	643070353	4
RUS	643070359	3
RUS	643070361	4
RUS	643070362	4
RUS	643070367	2
RUS	643070371	4
RUS	643070372	2
RUS	643070376	4
RUS	643070377	2
RUS	643070383	3
RUS	643070388	3
RUS	643070389	3
RUS	643070390	2
RUS	643070393	4
RUS	643070399	2
RUS	643070400	4
RUS	643070401	4
RUS	643070404	2
RUS	643070406	4
RUS	643070407	4
RUS	643070408	4
RUS	643070409	1
RUS	643070412	1
RUS	643070414	4
RUS	643070416	3
RUS	643070417	2
RUS	643070418	4
RUS	643070419	3
RUS	643070421	3
RUS	643070423	3
RUS	643070424	1
RUS	643070425	3
RUS	643070428	3
RUS	643070430	4
RUS	643070432	3
RUS	643070433	3
RUS	643070436	4
RUS	643070437	4
RUS	643070438	3
RUS	643070439	2
RUS	643070440	2
RUS	643070441	3
RUS	643070443	4
RUS	643070445	4
RUS	643070450	4
RUS	643070453	4
RUS	643070455	4
RUS	643070456	3
RUS	643070461	3
RUS	643070463	4
